"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)"
41820.5863576389,101283,.9,2,2392,1.072222E-03
41820.5863680556,101292,1,2,2393,1.111111E-03
41820.5863796296,101302,.9,2,2394,1.072222E-03
41820.5863900463,101311,1,2,2395,1.111111E-03
41820.5864016204,101321,1,2,2396,1.111111E-03
41820.5864131944,101331,1.1,2,2397,.00115
41820.5864259259,101342,1.1,2,2398,.00115
41820.5864386574,101353,1.6,2,2399,1.344444E-03
41820.5864571759,101369,1.1,2,2400,.00115
41820.5864699074,101380,1,2,2401,1.111111E-03
41820.5864814815,101390,1.2,2,2402,1.188889E-03
41820.5864953704,101402,9.2,1,2402,3.577778E-03
41820.5866018519,101494,29,0,2402,1.006944E-02
41820.5869375,101784,7.5,1,2402,2.916667E-03
41820.5870243056,101859,1.5,2,2403,1.305556E-03
41820.5870416667,101874,1.1,2,2404,.00115
41820.5870543982,101885,30.6,1,2404,.0119
41820.5874085648,102191,1.2,2,2405,1.188889E-03
41820.5874224537,102203,1,2,2406,1.111111E-03
41820.5874340278,102213,1,2,2407,1.111111E-03
41820.5874456019,102223,1,2,2408,1.111111E-03
41820.5874571759,102233,1,2,2409,1.111111E-03
41820.58746875,102243,.9,2,2410,1.072222E-03
41820.5874791667,102252,.9,2,2411,1.072222E-03
41820.5874895833,102261,1,2,2412,1.111111E-03
41820.5875011574,102271,1,2,2413,1.111111E-03
41820.5875127315,102281,.9,2,2414,1.072222E-03
41820.5875231481,102290,.9,2,2415,1.072222E-03
41820.5875335648,102299,1,2,2416,1.111111E-03
41820.5875451389,102309,.9,2,2417,1.072222E-03
41820.5875555556,102318,.9,2,2418,1.072222E-03
41820.5875659722,102327,1,2,2419,1.111111E-03
41820.5875775463,102337,.9,2,2420,1.072222E-03
41820.587587963,102346,.9,2,2421,1.072222E-03
41820.5875983796,102355,.9,2,2422,1.072222E-03
41820.5876087963,102364,1,2,2423,1.111111E-03
41820.5876203704,102374,.9,2,2424,1.072222E-03
41820.587630787,102383,1,2,2425,1.111111E-03
41820.5876423611,102393,2.1,2,2426,1.538889E-03
41820.5876666667,102414,1.4,2,2427,1.266667E-03
41820.5876828704,102428,1.1,2,2428,.00115
41820.5876956019,102439,.9,2,2429,1.072222E-03
41820.5877060185,102448,1,2,2430,1.111111E-03
41820.5877175926,102458,.9,2,2431,1.072222E-03
41820.5877280093,102467,.9,2,2432,1.072222E-03
41820.5877384259,102476,1,2,2433,1.111111E-03
41820.58775,102486,.9,2,2434,1.072222E-03
41820.5877604167,102495,1.4,2,2435,1.266667E-03
41820.5877766204,102509,1.2,2,2436,1.188889E-03
41820.5877905093,102521,1,2,2437,1.111111E-03
41820.5878020833,102531,1.2,2,2438,1.188889E-03
41820.5878159722,102543,1.3,2,2439,1.227778E-03
41820.5878310185,102556,4.4,2,2440,2.433333E-03
41820.5878819444,102600,21.6,1,2440,.0084
41820.5881319444,102816,.8,2,2441,1.033333E-03
41820.5881412037,102824,1.1,2,2442,.00115
41820.5881539352,102835,1.4,2,2443,1.266667E-03
41820.5881701389,102849,1.2,2,2444,1.188889E-03
41820.5881840278,102861,1,2,2445,1.111111E-03
41820.5881956019,102871,.9,2,2446,1.072222E-03
41820.5882060185,102880,1,2,2447,1.111111E-03
41820.5882175926,102890,.9,2,2448,1.072222E-03
41820.5882280093,102899,.9,2,2449,1.072222E-03
41820.5882384259,102908,1,2,2450,1.111111E-03
41820.58825,102918,.9,2,2451,1.072222E-03
41820.5882604167,102927,1,2,2452,1.111111E-03
41820.5882719907,102937,.9,2,2453,1.072222E-03
41820.5882824074,102946,.9,2,2454,1.072222E-03
41820.5882928241,102955,.9,2,2455,1.072222E-03
41820.5883032407,102964,1,2,2456,1.111111E-03
41820.5883148148,102974,.9,2,2457,1.072222E-03
41820.5883252315,102983,1,2,2458,1.111111E-03
41820.5883368056,102993,1,2,2459,1.111111E-03
41820.5883483796,103003,.9,2,2460,1.072222E-03
41820.5883587963,103012,.9,2,2461,1.072222E-03
41820.588369213,103021,1,2,2462,1.111111E-03
41820.588380787,103031,.9,2,2463,1.072222E-03
41820.5883912037,103040,.9,2,2464,1.072222E-03
41820.5884016204,103049,1,2,2465,1.111111E-03
41820.5884131944,103059,.9,2,2466,1.072222E-03
41820.5884236111,103068,1,2,2467,1.111111E-03
41820.5884351852,103078,1,2,2468,1.111111E-03
41820.5884467593,103088,2.2,2,2469,1.577778E-03
41820.5884722222,103110,1.2,2,2470,1.188889E-03
41820.5884861111,103122,1,2,2471,1.111111E-03
41820.5884976852,103132,2.7,2,2472,1.772222E-03
41820.5885289352,103159,.8,1,2472,3.111111E-04
41820.5885381944,103167,1909.1,0,2472,.6628819
41820.6106342593,122258,1.3,1,2472,5.055555E-04
